id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
992461688065540097,https://twitter.com/xXJesus420Xx/status/992461688065540097,Fri May 04 17:51:20 +0000 2018,2018-05-04 17:51:20+00:00,xXJesus420Xx,"@kanyewest We still love you, ye. Don't believe what the media thinks they know.",reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",954503946365648896,Sat Jan 20 00:00:49 +0000 2018,FALSE,"Planes, Trains and Automobiles was the greatest movie of all time. I still believe in the Easter Bunny. Dicks out for Dave. 💯🙏💪🥦🔥",111,4,28,0,"Washington, USA",God isn't real,57,Pacific Time (US & Canada),,FALSE
992461668910280704,https://twitter.com/king950725/status/992461668910280704,Fri May 04 17:51:15 +0000 2018,2018-05-04 17:51:15+00:00,king950725,@kanyewest Uncle ruckus embarrassment to your own people,reply,,,,,0,kanyewest,992404023197224960,169686021,en,,,12853,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",977219411861000192,Fri Mar 23 16:23:58 +0000 2018,TRUE,,258,18,248,0,,King,191,,,FALSE
992461612270276608,https://twitter.com/patty_mayonaize/status/992461612270276608,Fri May 04 17:51:02 +0000 2018,2018-05-04 17:51:02+00:00,patty_mayonaize,@kanyewest didn’t think you and @KimKardashian could be any dumber...but you proved me wrong,original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",833552495087538177,Mon Feb 20 05:42:56 +0000 2017,FALSE,keepin it real foo,840,17,145,0,"Gold Coast, Queensland",Shang Tsung,144,,,FALSE
992461607161737226,https://twitter.com/susanannemiller/status/992461607161737226,Fri May 04 17:51:00 +0000 2018,2018-05-04 17:51:00+00:00,susanannemiller,@kanyewest Well  we do love you. Those of us who are real!,reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",22077164,Thu Feb 26 23:11:09 +0000 2009,FALSE,,3679,258,348,11,United States,susan miller,9711,,,FALSE
992461591256977410,https://twitter.com/katgal2/status/992461591256977410,Fri May 04 17:50:57 +0000 2018,2018-05-04 17:50:57+00:00,katgal2,@kanyewest maybe you should try reading this. https://t.co/lDUIrLndlF,quote,,,,https://twitter.com/history/status/992123415929806848,0,kanyewest,,169686021,en,,FALSE,12853,992123415929806848,HISTORY,22692199,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",31608060,Thu Apr 16 02:28:08 +0000 2009,FALSE,#theresistance #notmypresident . waiting for the day 45 is gone and all his https://t.co/lxnYz01tod animals. shoot animals with a CAMERA!,74755,11932,11306,7,IN,katgal,60073,,,FALSE
992461551943766016,https://twitter.com/SQChonco/status/992461551943766016,Fri May 04 17:50:47 +0000 2018,2018-05-04 17:50:47+00:00,SQChonco,@kanyewest  @cthagod   #HSP https://t.co/TBjNLI4zDi,quote,,HSP,,https://twitter.com/RickRubin/status/992460247196352512,0,kanyewest,,169686021,und,,FALSE,12853,992460247196352512,RickRubin,452507479,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3369223911,Fri Jul 10 14:13:51 +0000 2015,FALSE,Expressing Perspective !,189,95,588,1,,SQ Chonco,210,,,FALSE
992461549829873665,https://twitter.com/rimaben06441744/status/992461549829873665,Fri May 04 17:50:47 +0000 2018,2018-05-04 17:50:47+00:00,rimaben06441744,@kanyewest @kanyewest https://t.co/6Ylmxg0fDS,reply,,,https://twitter.com/rimaben06441744/status/992461549829873665/photo/1,,0,kanyewest,992404023197224960,169686021,und,,FALSE,12853,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",972957488436957184,Sun Mar 11 22:08:36 +0000 2018,FALSE,😄,4,0,42,0,Algeria,rima ben,7,,https://www.facebook.com/Riri.zoldyck,FALSE
992461536206708737,https://twitter.com/GRANDD_DADDY/status/992461536206708737,Fri May 04 17:50:43 +0000 2018,2018-05-04 17:50:43+00:00,GRANDD_DADDY,RT @Dirtyballs500: @kanyewest Alternate video the media isn't showing follow me I follow back https://t.co/n9K3ZWtHfN,retweet,,,https://twitter.com/Dirtyballs500/status/991456854265008129/video/1,,0,,,,en,,FALSE,12853,991456854265008129,Dirtyballs500,907828672895352833,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1254289974,Sat Mar 09 12:53:09 +0000 2013,FALSE,Can't trust nobody but yourself,396,3884,3426,5,,💰YRN™,3009,,https://MASTERWEST1214.sarahah.com,FALSE
992461520348024833,https://twitter.com/KitendawiliTime/status/992461520348024833,Fri May 04 17:50:40 +0000 2018,2018-05-04 17:50:40+00:00,KitendawiliTime,@kanyewest Kanye Waste?,original,,,,,0,kanyewest,,169686021,in,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",920051650995326977,Mon Oct 16 22:19:42 +0000 2017,FALSE,A Fighter for Justice. Cut the BS. Speaker of Truth. Loather of Entitlement. It's 2017. Appreciates Evolution.,63,5,36,0,Planet Earth.,Kitendawili Maestro,157,,,FALSE
992461500118781952,https://twitter.com/DemiWuflower/status/992461500118781952,Fri May 04 17:50:35 +0000 2018,2018-05-04 17:50:35+00:00,DemiWuflower,@kanyewest @MichaelDelauzon ❤️,reply,,,,,0,kanyewest,992398514603704320,169686021,und,,,12853,,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",4727807677,Fri Jan 08 09:47:44 +0000 2016,FALSE,"💯 Trump supporter, member of Trump Train family on Twitter.  You can read me, You can feel me but You can't reach me. When you see this picture...you see me...",132582,6454,6590,83,,Demi Wu,166433,,,FALSE
992461495941455873,https://twitter.com/sMaKDiddYbang/status/992461495941455873,Fri May 04 17:50:34 +0000 2018,2018-05-04 17:50:34+00:00,sMaKDiddYbang,@kanyewest Donda West R.I.P. wouldn't like or respect the way you DISRESPECTED your ancestors.,original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",705590549064126465,Fri Mar 04 03:07:50 +0000 2016,FALSE,"Isaac Asimov Disciple. Shaolin ShadowWriting Warrior. Inspired by Dead Meadow, Chilly Willy & A Rogue Jedi named Shaos Terrilles.",7983,748,2311,24,@EVERYWHEREYOUARE,Tio Illuminati,11000,,,FALSE
992461486642446336,https://twitter.com/DavAlan57/status/992461486642446336,Fri May 04 17:50:32 +0000 2018,2018-05-04 17:50:32+00:00,DavAlan57,RT @DavAlan57: @kanyewest  https://t.co/0SdGvp6CBm,retweet,,,https://twitter.com/DavAlan57/status/992461386277044224/photo/1 https://twitter.com/DavAlan57/status/992461386277044224/photo/1,,0,,,,und,,FALSE,12853,992461386277044224,DavAlan57,809114472082092032,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",809114472082092032,Wed Dec 14 19:14:57 +0000 2016,FALSE,"#1 HOBBY...ENGAGING PUTIN-TRUMP AUTO SCRIPTED MULTIPLE ACCOUNT FRAUDIN TROLLBOTS UNTIL MY INTERNET PROTOCOL TRACKER IS DONE WITH A TASK 
😂🤣🙃🇷🇺🐷💩☠️",3780,681,1365,1,"Arcata, CA",David Alan Brass,8284,Pacific Time (US & Canada),,FALSE
992461465901813760,https://twitter.com/Jayqueezyy/status/992461465901813760,Fri May 04 17:50:27 +0000 2018,2018-05-04 17:50:27+00:00,Jayqueezyy,@kanyewest When you die you wont take that plane with you only your deeds and i hope theyre good,reply,,,,,0,kanyewest,992404023197224960,169686021,en,,,12853,,,,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",2499193073,Mon Apr 21 08:47:12 +0000 2014,FALSE,,2,4,5,0,,Jaquan,26,,,FALSE
992461458184208385,https://twitter.com/Jtwon_logic/status/992461458184208385,Fri May 04 17:50:25 +0000 2018,2018-05-04 17:50:25+00:00,Jtwon_logic,@kanyewest The left has created a victim narrative that has held back black people for too long...,reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",420225777,Thu Nov 24 10:32:15 +0000 2011,TRUE,,290,2,11,0,,Jtwon,1886,,,FALSE
992461453021020161,https://twitter.com/preyeyinkore/status/992461453021020161,Fri May 04 17:50:24 +0000 2018,2018-05-04 17:50:24+00:00,preyeyinkore,"@kanyewest Those who get it, get it. Much love from Africa",reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",851812826196963329,Tue Apr 11 15:02:58 +0000 2017,FALSE,cool outrageous lover of uniquely raw style.,50606,1858,1859,7,"Lagos, Nigeria",MIRACLE7,48818,,,FALSE
992461441771950080,https://twitter.com/MinafeeMr/status/992461441771950080,Fri May 04 17:50:21 +0000 2018,2018-05-04 17:50:21+00:00,MinafeeMr,@kanyewest hey Kanye you've been chosen the change the world but in different terms no judging no one only love love thy neighbor and I enemy as if it was me the world is still asleep step by step we will awaken them love,original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",992458716514529281,Fri May 04 17:39:31 +0000 2018,TRUE,,1,0,1,0,,Mr. Minafee,3,,,FALSE
992461409706479616,https://twitter.com/Froggo3/status/992461409706479616,Fri May 04 17:50:13 +0000 2018,2018-05-04 17:50:13+00:00,Froggo3,RT @michael43582599: @kanyewest In the meantime maybe sponsor some bee hives for your kids! I’ll paint them up a special bee hive with thei…,retweet,,,,,0,,,,en,,,12853,992447815006683136,michael43582599,2458971660,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",27010906,Fri Mar 27 14:12:48 +0000 2009,FALSE,God ♥Jesus✨⚓️🎼Dougy💘✨♬♪ 🎼Prince💜✨ #Love💜 @realDonaldTrump #MAGA🇺🇸strawberryjane1963@hotmail.com,71343,1779,4214,86,"Corpus Christi (FB), Texas",💜Jane BullFrog💜✨,26553,Central Time (US & Canada),,FALSE
992461397630971904,https://twitter.com/aleena_oh/status/992461397630971904,Fri May 04 17:50:10 +0000 2018,2018-05-04 17:50:10+00:00,aleena_oh,@kanyewest i cant wait for electric homelessness,reply,,,,,0,kanyewest,992404023197224960,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4855456887,Thu Jan 28 00:29:34 +0000 2016,FALSE,“Life is a series of encounters and farewells.” — 김종현,7016,49,107,2,"Manchester, England",˗ˏˋALEENΔˎˊ˗,5335,,,FALSE
992461386277044224,https://twitter.com/DavAlan57/status/992461386277044224,Fri May 04 17:50:08 +0000 2018,2018-05-04 17:50:08+00:00,DavAlan57,@kanyewest  https://t.co/0SdGvp6CBm,reply,,,https://twitter.com/DavAlan57/status/992461386277044224/photo/1 https://twitter.com/DavAlan57/status/992461386277044224/photo/1,,0,kanyewest,992404023197224960,169686021,und,"Arcata, CA",FALSE,12853,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",809114472082092032,Wed Dec 14 19:14:57 +0000 2016,FALSE,"#1 HOBBY...ENGAGING PUTIN-TRUMP AUTO SCRIPTED MULTIPLE ACCOUNT FRAUDIN TROLLBOTS UNTIL MY INTERNET PROTOCOL TRACKER IS DONE WITH A TASK 
😂🤣🙃🇷🇺🐷💩☠️",3780,681,1365,1,"Arcata, CA",David Alan Brass,8284,Pacific Time (US & Canada),,FALSE
992461357453791232,https://twitter.com/tweetiepie11111/status/992461357453791232,Fri May 04 17:50:01 +0000 2018,2018-05-04 17:50:01+00:00,tweetiepie11111,RT @solentgreenis: @kanyewest is pissed at the status quo and the failed Liberal agenda......time to blow the motherf*cker up! https://t.co…,retweet,,,,,0,,,,en,,,12853,992384343610937345,solentgreenis,858130549994598400,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3510138854,Thu Sep 10 01:15:17 +0000 2015,FALSE,America Must Stand United in Truth & Strength ...This is Our Country & We Are Taking It Back! 🇱🇷 MAGA,20715,3759,4951,33,,lori,38575,,,FALSE
9.92461E+17,https://twitter.com/1capan/status/992461339850240000,Fri May 04 17:49:57 +0000 2018,2018-05-04 17:49:57+00:00,1capan,"@kanyewest is a Free Man who is hated because he Dares to speak up against the suppression, subjugation, and oppression trap that some of African Americans allow themselves to fall into by the psychological control of a certain political agenda. https://t.co/MvOFZo7tF8",quote,,,,https://twitter.com/HermosaAlma/status/992254749746475010,0,kanyewest,,169686021,en,,FALSE,12853,992254749746475010,HermosaAlma,46158598,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",947198906101776384,Sat Dec 30 20:13:12 +0000 2017,TRUE,,1216,36,163,0,United States,Capan62,3852,,,FALSE
992461319080235008,https://twitter.com/ayychtx/status/992461319080235008,Fri May 04 17:49:52 +0000 2018,2018-05-04 17:49:52+00:00,ayychtx,@kanyewest https://t.co/kTJpHpnsvQ,original,,,https://twitter.com/ayychtx/status/992461319080235008/photo/1,,0,kanyewest,,169686021,und,,FALSE,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",519096213,Fri Mar 09 02:20:38 +0000 2012,FALSE,,14906,144,430,7,"The Salty Spitoon, TX",Homero,23216,Central Time (US & Canada),,FALSE
992461280614207490,https://twitter.com/vbraak18/status/992461280614207490,Fri May 04 17:49:42 +0000 2018,2018-05-04 17:49:42+00:00,vbraak18,@kanyewest Got you 🐐,reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2720846840,Sun Aug 10 04:44:11 +0000 2014,FALSE,🐐,742,121,185,0,,Jesus,1310,,,FALSE
992461271655243776,https://twitter.com/JenaS62/status/992461271655243776,Fri May 04 17:49:40 +0000 2018,2018-05-04 17:49:40+00:00,JenaS62,RT @lizcabrera55: @kanyewest I see endless opportunities for @kanyewest https://t.co/M16rDifJGo,retweet,,,https://twitter.com/lizcabrera55/status/992424062650548224/photo/1,,0,,,,en,,FALSE,12853,992424062650548224,lizcabrera55,742377702305370113,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",219284485,Wed Nov 24 12:50:04 +0000 2010,FALSE,,100,10,90,3,Florida,Jena Martin,306,,,FALSE
992461245293957120,https://twitter.com/khunyarose/status/992461245293957120,Fri May 04 17:49:34 +0000 2018,2018-05-04 17:49:34+00:00,khunyarose,RT @solentgreenis: @kanyewest is pissed at the status quo and the failed Liberal agenda......time to blow the motherf*cker up! https://t.co…,retweet,,,,,0,,,,en,,,12853,992384343610937345,solentgreenis,858130549994598400,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2966724502,Wed Jan 07 21:03:49 +0000 2015,FALSE,"❤my Lab🐶 ❤travel & outdoor #Conservative #AMERICA1ST #VET #TrumpTrain #MAGA #K9 #BackTheBlue
#Hillary4prison #Obama4Prison 🚫#Libtards
🚫by #JakeTapper
 🚫LIST",46460,3072,3055,64,anywhere my ❤ is,🌹Kayla🐶✈🚂🇺🇸,58744,,,FALSE
992461194530316288,https://twitter.com/Jtwon_logic/status/992461194530316288,Fri May 04 17:49:22 +0000 2018,2018-05-04 17:49:22+00:00,Jtwon_logic,"@kanyewest Let's smash the ideological chains that the media and the left constantly impose upon us; think this way, say this thing...with you 100 percent",reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",420225777,Thu Nov 24 10:32:15 +0000 2011,TRUE,,290,2,11,0,,Jtwon,1886,,,FALSE
992461121796870148,https://twitter.com/justMe0617/status/992461121796870148,Fri May 04 17:49:05 +0000 2018,2018-05-04 17:49:05+00:00,justMe0617,@kanyewest Love you bro,reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2334619807,Sun Feb 09 05:52:11 +0000 2014,FALSE,"I'm a woman who romantically loves women, huge Kanye West Fan, and I'm unashamed. Be respectful, that's all.",17169,155,41,5,Jo'burg South Africa,😽♊️🇿🇦,4341,,http://KaizerCheifsSupporterFromBirthtillDeath.co.za,FALSE
992461120823857152,https://twitter.com/katie0873/status/992461120823857152,Fri May 04 17:49:04 +0000 2018,2018-05-04 17:49:04+00:00,katie0873,"@kanyewest More important: 
electric for Puerto Rico.",reply,,,,,0,kanyewest,992404023197224960,169686021,es,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",59597987,Thu Jul 23 21:43:18 +0000 2009,FALSE,Harsh critic of Hawaiian pickled vegetables. I have a GoFundMe campaign: https://t.co/Nw4wF8dl4w,32001,405,274,0,United States,Kåtię,18079,Quito,,FALSE
992461105653043200,https://twitter.com/MinafeeMr/status/992461105653043200,Fri May 04 17:49:01 +0000 2018,2018-05-04 17:49:01+00:00,MinafeeMr,@kanyewest Kanye you cannot Rush enlightenment on those who are still sleep they will not understand what you talkin about if they're not on a spiritual level you're in Stage 5 we cannot judge no one for they are us still asleep only enlightenment people will understand,original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",992458716514529281,Fri May 04 17:39:31 +0000 2018,TRUE,,1,0,1,0,,Mr. Minafee,3,,,FALSE
992461097692254208,https://twitter.com/PetriaNorfleet/status/992461097692254208,Fri May 04 17:48:59 +0000 2018,2018-05-04 17:48:59+00:00,PetriaNorfleet,RT @JonnyFsunday: @kanyewest  https://t.co/TcgOAL4NzV,retweet,,,https://twitter.com/JonnyFsunday/status/992403076156928000/photo/1,,0,,,,und,,FALSE,12853,9.92403E+17,JonnyFsunday,369543359,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",838203047104765952,Sun Mar 05 01:42:34 +0000 2017,TRUE,"Conservative smarty pants
I still believe we can be friends 😎",33007,2145,4324,1,,#NotARussianBot,24151,,,FALSE
992461088208965633,https://twitter.com/Johngotdough669/status/992461088208965633,Fri May 04 17:48:57 +0000 2018,2018-05-04 17:48:57+00:00,Johngotdough669,@kanyewest Factx feel this too while you’re at it https://t.co/LlxCmwwlNb,reply,,,,https://soundcloud.com/johndough305/who-prod-by-kori,0,kanyewest,992398514603704320,169686021,en,"South Miami Heights, FL",FALSE,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",875310095688769536,Thu Jun 15 11:12:44 +0000 2017,FALSE,TYLP ⚰️HERE’S JOHNNIE🔪 ig: johngotdough669,1187,299,735,0,"South Miami Heights, FL",🖤JOHN DOUGH💔,1071,,https://soundcloud.com/johndough305/who-prod-by-kori,FALSE
992461043245854720,https://twitter.com/BoxMMA/status/992461043245854720,Fri May 04 17:48:46 +0000 2018,2018-05-04 17:48:46+00:00,BoxMMA,@kanyewest @RealCandaceO how do u feel about this video? And check out the white lady directing the girl to leave! #Unfuckenbelievable @angela_rye @ShaunKing @cthagod #Wtf #FridayFeeling #KanyeWest #freethinking #freethinkers #FridayMotivation https://t.co/3Sowo5cKg0,quote,,Unfuckenbelievable Wtf FridayFeeling KanyeWest freethinking freethinkers FridayMotivation,,https://twitter.com/nowthisnews/status/992268332609961984,0,kanyewest,,169686021,en,,FALSE,12853,992268332609961984,nowthisnews,701725963,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",632404044,Tue Jul 10 21:20:32 +0000 2012,FALSE,Online Combat Gear & Equipment supplier... Promoter & Combat sport manager...,307,327,1276,11,"Los Angeles, CA",Benny Blanco,2852,Pacific Time (US & Canada),,FALSE
992461012510167040,https://twitter.com/TheRealJSkeete/status/992461012510167040,Fri May 04 17:48:39 +0000 2018,2018-05-04 17:48:39+00:00,TheRealJSkeete,@kanyewest probably said the BEST thing to distract us from what’s REALLY going on ! 👁 #staywoke,original,,staywoke,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",46777246,Fri Jun 12 23:38:32 +0000 2009,FALSE,"Producer, Rapper, Entertainer! 💯 Check out my work! 🎶🌊 (link in bio) My Mixtape #FeltLikeRappin is out now! 🔥✈️🦍",22,53,118,0,TAMPA BAY,J. Skeete,749,Quito,http://www.soundcloud.com/therealjskeete,FALSE
992461006814240769,https://twitter.com/LILLIN1950AOLCO/status/992461006814240769,Fri May 04 17:48:37 +0000 2018,2018-05-04 17:48:37+00:00,LILLIN1950AOLCO,@kanyewest Stay true to yourself Kanye,reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",549692751,Mon Apr 09 22:47:20 +0000 2012,FALSE,"Ex lifelong Democrat , who's eyes have been opened wide,retired FROM BOARD OF EDUCATION , Proud To Support President Trump",12002,143,276,3,,deplorable lin,7856,,,FALSE
992460984684953601,https://twitter.com/Seannn44/status/992460984684953601,Fri May 04 17:48:32 +0000 2018,2018-05-04 17:48:32+00:00,Seannn44,RT @Dirtyballs500: @kanyewest Alternate video the media isn't showing follow me I follow back https://t.co/n9K3ZWtHfN,retweet,,,https://twitter.com/Dirtyballs500/status/991456854265008129/video/1,,0,,,,en,,FALSE,12853,991456854265008129,Dirtyballs500,907828672895352833,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2845264621,Tue Oct 07 23:29:02 +0000 2014,FALSE,👻 SC ~ Kingseanny 👻 🕉 🌊TeamSESH🌊 🖤 👑Code Geass👑 👽AWOKEN👽,23260,691,682,2,,Xanco🔱🌊,11195,Arizona,,FALSE
9.92461E+17,https://twitter.com/chug_soylent/status/992460954712576000,Fri May 04 17:48:25 +0000 2018,2018-05-04 17:48:25+00:00,chug_soylent,RT @macewan: @kanyewest Eat shit fucktard,retweet,,,,,0,,,,en,,,12853,992460953164898307,macewan,11227,"<a href=""https://twitter.com/chug_soylent"" rel=""nofollow"">Eat Shit Bot</a>",824711930589941764,Thu Jan 26 20:13:41 +0000 2017,FALSE,eat shit,0,574,0,6,,Eat Shit Bot,165981,,https://github.com/skiprox/eat-shit-bot,FALSE
992460953164898307,https://twitter.com/macewan/status/992460953164898307,Fri May 04 17:48:24 +0000 2018,2018-05-04 17:48:24+00:00,macewan,@kanyewest Eat shit fucktard,reply,,,,,0,kanyewest,992398514603704320,169686021,en,"Washington, NC",,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11227,Wed Nov 01 01:31:26 +0000 2006,FALSE,militant OCD Jedi Heathen Cyber Ninja driving a Purple Lamborghini - call me 'spider fist' 🤗,17151,2072,589,34,Washington,macewan,18703,Eastern Time (US & Canada),https://www.instagram.com/macewan,FALSE
992460895161933826,https://twitter.com/wisenationtz/status/992460895161933826,Fri May 04 17:48:11 +0000 2018,2018-05-04 17:48:11+00:00,wisenationtz,@kanyewest Is ahead of his time…that man is smart. #nohardfeelings https://t.co/fqr7YDdvgB,original,,nohardfeelings,https://twitter.com/wisenationtz/status/992460895161933826/video/1,,1,kanyewest,,169686021,en,,FALSE,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1272522138,Sat Mar 16 14:58:25 +0000 2013,FALSE,"On Air personality || Producer
Work at -Kings Fm Radio 104.3 Njombe ||

Tanzania +255 🇹🇿 || 
Instagram: @wisenationtz",973,259,1229,0,Njombe,Paul Thomas,398,,http://www.kingsfm.co.tz,FALSE
992460893991657477,https://twitter.com/TheOriginalSix/status/992460893991657477,Fri May 04 17:48:10 +0000 2018,2018-05-04 17:48:10+00:00,TheOriginalSix,@kanyewest -So it was a choice right? If people today had the choice to wake up and go to work do u think they would. Dumbass,original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1180738999,Fri Feb 15 00:55:13 +0000 2013,FALSE,Barracuda,777,139,294,0,Earth,The Original Six,860,Eastern Time (US & Canada),,FALSE
992460867345137664,https://twitter.com/RhondaGoodman20/status/992460867345137664,Fri May 04 17:48:04 +0000 2018,2018-05-04 17:48:04+00:00,RhondaGoodman20,@kanyewest Keep speaking the truth,reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",817869488334876673,Sat Jan 07 23:04:16 +0000 2017,TRUE,Music,264,6,31,0,,Rhonda Goodman,123,,,FALSE
992460852510019584,https://twitter.com/vstapleton7/status/992460852510019584,Fri May 04 17:48:00 +0000 2018,2018-05-04 17:48:00+00:00,vstapleton7,@kanyewest You hang in there...💕,reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",745634345797324800,Wed Jun 22 15:07:36 +0000 2016,TRUE,,43,6,133,0,,v.stapleton,80,,,FALSE
992460809304399872,https://twitter.com/lexsion/status/992460809304399872,Fri May 04 17:47:50 +0000 2018,2018-05-04 17:47:50+00:00,lexsion,"@kanyewest https://t.co/FqlhYkalij
Not a victim,ey? Those poor cops need some of your ""love"" free thinking man, cos they so blind they mistook a black man's head for a football.
Non sequitur but hey, just a heads up.",reply,,,,https://twitter.com/BillyCorben/status/992110179859693568?s=19,0,kanyewest,992404023197224960,169686021,en,,FALSE,12853,992110179859693568,BillyCorben,12579352,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",17499139,Wed Nov 19 23:44:26 +0000 2008,FALSE,"Stand united against demagoguery fakenews,& propaganda.  #TheResistance We are getting the votes out for WA  #VRKitsap part of the @ACLU and #PeoplePower",53729,2478,2132,11,indivisiblebainbridgeisland,lexsion,58315,Atlantic Time (Canada),http://www.politicus.media/,FALSE
992460802941702144,https://twitter.com/MinafeeMr/status/992460802941702144,Fri May 04 17:47:49 +0000 2018,2018-05-04 17:47:49+00:00,MinafeeMr,@kanyewest Kanye West My Name Is Clifton minafee I'm an inventor in Minnesota we're all gods no one has the right to judge on Earth as humans and as spirits you have been enlightened Kanye you're just using the wrong terms love,original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",992458716514529281,Fri May 04 17:39:31 +0000 2018,TRUE,,1,0,1,0,,Mr. Minafee,3,,,FALSE
